,發生時間,發生地點,死亡受傷人數,車種,經度,緯度,data_id
926,109年06月26日 16時36分00秒,彰化縣秀水鄉陝西村湳底巷 / 彰化縣秀水鄉陝西村湳底巷,死亡1;受傷0,普通重型-機車;自用-大貨車,120.514845,24.009639,109a1926
927,109年06月26日 19時24分00秒,高雄市大寮區萬大大橋東向11.1k號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車;自用-小客車;自用-小客車;營業用-大貨車,120.437104,22.592582,109a1927
928,109年06月27日 04時20分00秒,高雄市大寮區新厝路新厝429燈桿號前0.0公尺,死亡1;受傷0,自用-小客車,120.400507,22.561405,109a1928
929,109年06月27日 11時38分00秒,屏東縣屏東市金城街200巷前0.0公尺口,死亡1;受傷0,普通重型-機車;普通重型-機車,120.501915,22.698132,109a1929
930,109年06月27日 23時08分00秒,高雄市左營區高鐵路高鐵基地號前0.0公尺前,死亡1;受傷0,普通重型-機車,120.3106,22.68937,109a1930
931,109年06月27日 23時13分00秒,臺東縣臺東市東45 12公里附近,死亡2;受傷0,自用-小客車;乘客-人,121.155957,22.771417,109a1931
932,109年06月28日 02時25分00秒,高雄市大樹區三和路132號前0.0公尺,死亡1;受傷0,普通重型-機車,120.41650800000001,22.732279000000002,109a1932
933,109年06月28日 05時45分00秒,屏東縣內埔鄉黎明村黎東路878號前,死亡1;受傷0,自用-小客車;普通重型-機車,120.60918600000001,22.690908,109a1933
934,109年06月28日 09時12分00秒,屏東縣內埔鄉中林村聯通街與舊鐵道路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.603803,22.660802,109a1934
935,109年06月28日 13時36分14秒,嘉義縣阿里山鄉樂野村台18線64.1公里西向車道,死亡1;受傷0,腳踏自行車-慢車,120.70883,23.470498000000003,109a1935
936,109年06月29日 07時22分00秒,臺東縣成功鎮台11線 106公里400.0公尺處北側向中內,死亡2;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,121.40053799999998,23.157552,109a1936
937,109年06月29日 17時15分22秒,花蓮縣玉里鎮台30線 14公里100.0公尺處附近向路肩,死亡1;受傷0,自用-小客車,121.313768,23.324932,109a1937
938,109年06月29日 17時59分09秒,花蓮縣吉安鄉海岸路口 / 花蓮縣吉安鄉南海六街口,死亡1;受傷0,自用-小客車;普通重型-機車,121.589776,23.948977,109a1938
939,109年06月29日 18時36分00秒,雲林縣虎尾鎮建國里光復路757號前,死亡1;受傷1,電動自行車-慢車;普通重型-機車,120.42761000000002,23.714934,109a1939
940,109年06月29日 21時07分00秒,苗栗縣西湖鄉國道3號 135公里100.0公尺處北側向內側,死亡1;受傷1,自用-小客車;自用-小客車;乘客-人,120.750308,24.553714000000003,109a1940
941,109年06月30日 10時26分00秒,臺南市鹽水區橋南里忠孝路南側 / 臺南市鹽水區月津路,死亡1;受傷1,普通重型-機車;普通重型-機車,120.26406499999999,23.311117000000003,109a1941
942,109年06月30日 15時04分00秒,嘉義縣番路鄉番路村159甲線13公里500公尺處,死亡1;受傷2,自用-小客車;乘客-人;乘客-人,120.562642,23.463489000000003,109a1942
943,109年07月01日 14時00分00秒,雲林縣斗六市嘉東里鎮南路與嘉東中路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,120.54813600000001,23.686595999999998,109a1943
944,109年07月02日 04時00分31秒,高雄市燕巢區國道10號 18公里300.0公尺處東側向輔助,死亡1;受傷0,自用-小客車;營業用-大貨車,120.382253,22.759619,109a1944
945,109年07月02日 08時24分40秒,臺中市西屯區國道1號 178公里100.0公尺處南側向外側,死亡1;受傷0,自用-小客車;自用-半聯結車;自用-小客車;自用-小客車,120.63348500000001,24.179454,109a1945
946,109年07月03日 05時38分00秒,臺東縣臺東市東49-1線道與南王橋交叉路口,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.109931,22.780081,109a1946
947,109年07月04日 05時59分00秒,雲林縣臺西鄉富琦村台17線南下車道與仁愛路口,死亡1;受傷0,普通重型-機車;營業用-曳引車,120.21423600000001,23.719064000000003,109a1947
948,109年07月04日 15時47分22秒,新竹縣湖口鄉八德路1段316號前0.0公尺,死亡1;受傷0,電動自行車-慢車,121.003165,24.875007,109a1948
949,109年07月06日 13時35分00秒,雲林縣莿桐鄉特10與雲52縣道路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.50743200000001,23.761533,109a1949
